Sprint Confidential and Privileged,,,,,,,,,PeopleSoft,,,,,,,Run Date:,27-DEC-2021
,,,,,,,,Journal to Feeder System Drill Back,,,,,,,,Run Time:,13:31:32
ReportID:,Z_GL0004

Journal Date : ,="01-JAN-2021 to 31-DEC-2021"
Ledger : ,ACTUALS
Account : ,="791200"
Fiscal Year,Accounting Period,Journal ID,Trans Ref Num,Reversal Code,Source,Journal Date,Unpost Sequence No.,Business Unit,Account,Region,Cost Center,Product,Segment,Affiliate,Journal Description,Journal Line Description,Journal Line No.,Journal Line Ref,Journal Status,Journal Amount,Amount From Source,Voucher ID,Voucher Line No.,Distrib Line No.,Invoice ID,Invoice Date,Ship Date,Shipto ID,Payment Type,Payment ID,Vendor ID,Vendor Name,PO ID,Item ID,Expense Type,Expense Doc ID,Expense Doc Type,Expense Line No,Expense Distrib Line,Expense Unpost Seq,Expense Sheet Operator ID,Expenses Operator Name,PC Business Unit,Project ID,Activity ID,Resource Type,Resource Category,Resource Sub Category,Line Description, Oprid, User Name,PO Line No, Quantity, Unit Price, BAN, sPro Contractor Name
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="019",="791200", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",10,DTEHERO,P,         $222185.00,         $222185.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="019",="791200", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",7,KGREGORY,P,        $3411169.00,        $3411169.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="019",="791200", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",7,JHERRMAN,P,        $1695084.00,        $1695084.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="020",="791200", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",58,DTEHERO,P,       $55929218.00,       $55929218.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="020",="791200", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",50,KGREGORY,P,      $-10806321.00,      $-10806321.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="020",="791200", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",47,JHERRMAN,P,       $10131867.00,       $10131867.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="APACC64229",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="791200",="AL",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",2, ,P,            $100.00,            $100.00,="K5678174",     1,     1,="ECB0431",15-APR-2021,,KSOPHR,="R",="14507075",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="CW1AL IT EXT 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 4,="APACC64229",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="791200",="CA",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",3, ,P,            $800.00,            $800.00,="K5678176",     1,     1,="ECB0433",15-APR-2021,,KSOPHR,="R",="0010083543",="0000233508",="FRANCHISE TAX BOARD", , , , , , , , , , , , , , , , ,="CW1CA IT EXT 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 4,="APACC64438",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="791200",="CIT",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",4, ,P,            $639.00,            $639.00,="K5764140",     1,     1,="ECB0435",20-APR-2021,,KSOPHR,="R",="14513228",="0000333616",="CITY OF OWENSBORO KY", , , , , , , , , , , , , , , , ,="CWLOwensboroIT Notice 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 4,="APACC64229",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="791200",="RI",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",4, ,P,            $400.00,            $400.00,="K5678175",     1,     1,="ECB0432",15-APR-2021,,KSOPHR,="R",="14507076",="0000201010",="STATE OF RHODE ISLAND", , , , , , , , , , , , , , , , ,="CW1RI IT EXT 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="021",="791200", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",79,DTEHERO,P,      $-10108032.00,      $-10108032.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="021",="791200", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",70,KGREGORY,P,       $-2201806.00,       $-2201806.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="021",="791200", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",67,JHERRMAN,P,        $-982232.00,        $-982232.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="FTJHRCLS2",JHERRMAN,="N",="FTX",30-NOV-2021,0,="027",="791200", , , , , ,="Reclass Current bal to 099",="Reclass exp to 099",6, ,P,          $-9950.00,          $-9950.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="APACC62053",ACCRUALS,="N",="AP",31-MAR-2021,0,="027",="791200",="CIT",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",18, ,P,            $475.00,             $75.00,="K5341356",     3,     1,="ECB0410",09-MAR-2021,,KSOPHR,="R",="14491635",="0000235253",="SHELBYVILLE CITY CLERK", , , , , , , , , , , , , , , , ,="027 Shlby KY IT EXT 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="APACC62053",ACCRUALS,="N",="AP",31-MAR-2021,0,="027",="791200",="CIT",="01162", , , , ,="AP Vouchers",18, ,P, ,            $200.00,="K5341357",     3,     1,="ECB0411",09-MAR-2021,,KSOPHR,="R",="14491636",="0000341319",="LEXINGTON FAYETTE URBAN COUNTY", , , , , , , , , , , , , , , , ,="027 Lex-Fay KY IT EXT 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="APACC62053",ACCRUALS,="N",="AP",31-MAR-2021,0,="027",="791200",="CIT",="01162", , , , ,="AP Vouchers",18, ,P, ,            $200.00,="K5341358",     3,     1,="ECB0412",09-MAR-2021,,KSOPHR,="R",="14491634",="0000203101",="CITY OF PORTLAND OR", , , , , , , , , , , , , , , , ,="027 Port OR IT EXT 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="FTRCLS027",THUNT,="N",="FTX",16-MAR-2021,0,="027",="791200",="CIT",="01162", , , ,="Reclass  Pmts",="Recls City Pmts",1, ,P,         $159875.60,         $159875.60, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="APACC64097",ACCRUALS,="N",="AP",30-APR-2021,0,="027",="791200",="CIT",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",5, ,P,           $5000.00,           $5000.00,="K5638369",     3,     1,="PJR0056",13-APR-2021,,KSOPHR,="R",="14506918",="0000200692",="CITY OF PHILADELPHIA PA", , , , , , , , , , , , , , , , ,="027 Philly BIRT 12.31.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"PJR9133154455","",
2022, 7,="APACC68606",ACCRUALS,="N",="AP",31-JUL-2021,0,="027",="791200",="CIT",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",13, ,P,            $375.00,             $75.00,="K6061494",     3,     1,="ECB0455",10-JUL-2021,,KSOPHR,="R",="14519765",="0000235253",="SHELBYVILLE CITY CLERK", , , , , , , , , , , , , , , , ,="027 Shlby KYExt3.31.2021",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 7,="APACC68606",ACCRUALS,="N",="AP",31-JUL-2021,0,="027",="791200",="CIT",="01162", , , , ,="AP Vouchers",13, ,P, ,            $100.00,="K6061495",     3,     1,="ECB0456",10-JUL-2021,,KSOPHR,="R",="14519766",="0000341319",="LEXINGTON FAYETTE URBAN COUNTY", , , , , , , , , , , , , , , , ,="027 Lxgntn KYExt3.31.2021",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 7,="APACC68606",ACCRUALS,="N",="AP",31-JUL-2021,0,="027",="791200",="CIT",="01162", , , , ,="AP Vouchers",13, ,P, ,            $200.00,="K6061496",     3,     1,="ECB0457",10-JUL-2021,,KSOPHR,="R",="14519764",="0000203101",="CITY OF PORTLAND OR", , , , , , , , , , , , , , , , ,="027 Portlnd MltnhExt3.31.2021",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 9,="APACC71643",ACCRUALS,="N",="AP",30-SEP-2021,0,="027",="791200",="CIT",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",12, ,P,            $175.00,             $75.00,="K6223175",     1,     1,="ECB0471",08-SEP-2021,,KSOPHR,="R",="14523425",="0000235253",="SHELBYVILLE CITY CLERK", , , , , , , , , , , , , , , , ,="027 Shlbyvlle IT 12.31.2020",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 9,="APACC71643",ACCRUALS,="N",="AP",30-SEP-2021,0,="027",="791200",="CIT",="01162", , , , ,="AP Vouchers",12, ,P, ,            $100.00,="K6223176",     1,     1,="ECB0472",08-SEP-2021,,KSOPHR,="R",="14523426",="0000341319",="LEXINGTON FAYETTE URBAN COUNTY", , , , , , , , , , , , , , , , ,="027 Lxingtn IT 12.31.2020",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="APACC62216",ACCRUALS,="N",="AP",31-MAR-2021,0,="027",="791200",="MN",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",9, ,P,           $6500.00,           $6500.00,="K5359857",     3,     1,="TDH0226",11-MAR-2021,,KSOPHR,="R",="0010083170",="0000201654",="STATE OF MINNESOTA", , , , , , , , , , , , , , , , ,="12.31.20 MN NxtSys EXT",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"TDH9133155740","",
2022, 7,="APACC68606",ACCRUALS,="N",="AP",31-JUL-2021,0,="027",="791200",="MN",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",10, ,P,           $4000.00,           $4000.00,="K6061497",     3,     1,="ECB0458",10-JUL-2021,,KSOPHR,="R",="0010084005",="0000201654",="STATE OF MINNESOTA", , , , , , , , , , , , , , , , ,="027 MinnExt3.31.2021",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="APACC62053",ACCRUALS,="N",="AP",31-MAR-2021,0,="027",="791200",="OR",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",15, ,P,            $150.00,            $150.00,="K5341351",     3,     1,="ECB0405",09-MAR-2021,,KSOPHR,="R",="14491632",="0000201289",="STATE OF OREGON", , , , , , , , , , , , , , , , ,="OR IT EXT 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 7,="APACC68606",ACCRUALS,="N",="AP",31-JUL-2021,0,="027",="791200",="OR",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",11, ,P,            $150.00,            $150.00,="K6061489",     3,     1,="ECB0450",10-JUL-2021,,KSOPHR,="R",="14519762",="0000201289",="STATE OF OREGON", , , , , , , , , , , , , , , , ,="027 ORLLC Ext3.31.2021",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="APACC62053",ACCRUALS,="N",="AP",31-MAR-2021,0,="027",="791200",="RI",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",16, ,P,            $400.00,            $400.00,="K5341353",     3,     1,="ECB0407",09-MAR-2021,,KSOPHR,="R",="14491631",="0000201010",="STATE OF RHODE ISLAND", , , , , , , , , , , , , , , , ,="RI IT EXT 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="FTRCLSFRAN",THUNT,="N",="FTX",16-MAR-2021,0,="027",="791200",="RI",="01162", , , ,="Recls Franchise Pmts Refunds",="Recls Fran Pmt",8, ,P,           $-400.00,           $-400.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="APACC62053",ACCRUALS,="N",="AP",31-MAR-2021,0,="027",="791200",="VT",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",17, ,P,            $250.00,            $250.00,="K5341352",     3,     1,="ECB0406",09-MAR-2021,,KSOPHR,="R",="14491633",="0000202182",="STATE OF VERMONT", , , , , , , , , , , , , , , , ,="VT IT EXT 12.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 7,="APACC68606",ACCRUALS,="N",="AP",31-JUL-2021,0,="027",="791200",="VT",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",12, ,P,            $250.00,            $250.00,="K6061490",     3,     1,="ECB0451",10-JUL-2021,,KSOPHR,="R",="14519763",="0000202182",="STATE OF VERMONT", , , , , , , , , , , , , , , , ,="027 VTLLC Ext3.31.2021",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="02S",="791200", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",96,DTEHERO,P,          $30854.00,          $30854.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="02S",="791200", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",79,KGREGORY,P,          $24370.00,          $24370.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="02S",="791200", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",76,JHERRMAN,P,          $27391.00,          $27391.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="03B",="791200", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",110,DTEHERO,P,        $-127497.00,        $-127497.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="03B",="791200", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",92,KGREGORY,P,          $40854.00,          $40854.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="03B",="791200", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",89,JHERRMAN,P,          $40439.00,          $40439.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="040",="791200", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",123,DTEHERO,P,         $496030.00,         $496030.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="040",="791200", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",103,KGREGORY,P,        $-173166.00,        $-173166.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="040",="791200", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",98,JHERRMAN,P,         $136815.00,         $136815.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="045",="791200", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",135,DTEHERO,P,          $44083.00,          $44083.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="045",="791200", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",112,KGREGORY,P,          $-3888.00,          $-3888.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="045",="791200", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",107,JHERRMAN,P,          $-5510.00,          $-5510.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="04R",="791200", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",145,DTEHERO,P,         $-14623.00,         $-14623.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="04R",="791200", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",122,KGREGORY,P,          $-3748.00,          $-3748.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="07G",="791200", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",155,DTEHERO,P,           $3633.00,           $3633.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
